session_id,user_id,session_start_ts,session_duration_sec,device_type,traffic_source,landing_page_type,pages_viewed,product_detail_views,search_used,search_queries_count,add_to_cart_count,remove_from_cart_count,checkout_started,checkout_steps_completed,error_events_count,avg_page_load_ms,returning_user,days_since_last_visit,prior_sessions_30d,prior_purchases_180d,purchase_made,order_value_usd
S107099,U1056,2026-03-29T19:06:49,104,mobile,direct,product,4,1,1,2,0,0,0,0,0,804,1,0,8,1,0,0.0
S107100,U0778,2026-02-07T12:29:09,253,mobile,paid_search,promo,6,2,0,0,0,0,0,0,0,643,0,-1,1,0,0,0.0
S107101,U0834,2026-04-16T09:14:06,233,mobile,organic_search,category,3,1,1,5,0,0,0,0,0,629,1,14,9,3,0,0.0
S107102,U0598,2026-03-21T14:40:41,113,mobile,direct,search,2,2,0,0,0,0,0,0,0,1002,0,-1,1,0,0,0.0
S107103,U1752,2026-02-20T10:06:12,197,desktop,email,category,3,1,1,2,0,0,0,0,0,611,0,-1,1,0,0,0.0
S107104,U0867,2026-01-13T09:55:52,155,desktop,referral,promo,3,2,0,0,0,0,0,0,1,775,0,-1,0,0,0,0.0
S107105,U0795,2026-03-07T08:41:37,296,mobile,social,home,6,5,1,1,0,0,0,0,0,789,1,28,1,1,0,0.0
S107106,U0175,2026-01-22T15:16:01,188,mobile,referral,category,6,4,0,0,0,0,0,0,0,673,0,-1,1,0,0,0.0
S107107,U1149,2026-04-10T14:09:52,81,tablet,organic_search,category,3,1,0,0,0,0,0,0,0,447,1,7,11,0,1,74.76
S107108,U1285,2026-03-21T11:54:18,43,mobile,direct,product,6,2,0,0,1,0,0,0,0,817,1,20,13,0,0,0.0
S107109,U1054,2026-02-24T07:22:02,117,mobile,direct,promo,3,1,0,0,0,0,0,0,0,692,1,7,4,0,0,0.0
S107110,U0157,2026-02-10T00:44:24,52,desktop,organic_search,product,6,2,0,0,0,0,0,0,0,334,1,1,12,2,1,85.96
S107111,U1009,2026-01-25T06:11:45,198,desktop,organic_search,product,2,2,1,1,0,0,0,0,0,633,0,-1,2,0,1,67.78
S107112,U1515,2026-03-27T23:25:58,259,mobile,direct,blog,9,2,0,0,1,0,0,0,1,919,1,1,19,0,0,0.0
S107113,U1208,2026-04-18T04:26:05,20,tablet,direct,search,7,3,1,0,0,0,0,0,0,534,1,37,5,0,1,21.11
S107114,U0313,2026-03-15T00:01:41,212,mobile,organic_search,product,6,4,0,0,2,1,0,0,0,1064,1,10,19,0,0,0.0
S107115,U0581,2026-02-25T13:15:50,207,mobile,social,home,9,3,1,1,0,0,0,0,0,647,1,10,11,1,0,0.0
S107116,U1196,2026-03-04T18:38:54,20,mobile,organic_search,home,2,1,0,0,1,1,0,0,2,886,0,-1,1,0,0,0.0
S107117,U1144,2026-03-31T20:17:20,285,desktop,direct,home,5,1,0,0,0,0,0,0,3,760,0,-1,1,0,0,0.0
S107118,U0567,2026-02-05T23:26:02,300,desktop,paid_search,product,5,3,1,4,0,0,0,0,0,512,0,-1,1,0,1,61.19
S107119,U1332,2026-02-20T23:50:30,204,mobile,organic_search,product,6,3,0,0,0,0,0,0,0,818,0,-1,0,0,0,0.0
S107120,U0472,2026-03-24T12:56:38,134,mobile,direct,category,4,2,1,0,0,0,0,0,0,709,0,-1,1,0,0,0.0
S107121,U1047,2026-02-11T15:11:44,287,desktop,organic_search,home,4,3,1,1,0,0,0,0,0,593,1,5,15,2,0,0.0
S107122,U1264,2026-01-25T15:04:26,235,mobile,referral,home,5,2,0,0,1,0,1,2,0,780,1,28,17,1,0,0.0
S107123,U0352,2026-03-28T16:30:15,182,mobile,email,category,4,3,1,1,0,0,0,0,0,756,1,13,13,1,0,0.0
S107124,U0830,2026-03-19T10:53:04,219,mobile,direct,category,6,3,0,0,0,0,0,0,2,790,1,20,8,0,0,0.0
S107125,U0590,2026-03-20T00:34:20,145,tablet,social,category,2,1,0,0,0,0,0,0,0,499,1,2,12,0,0,0.0
S107126,U0544,2026-04-15T17:15:02,169,tablet,direct,promo,3,3,1,6,1,0,0,0,0,403,0,-1,1,0,1,50.86
S107127,U1157,2026-03-21T21:04:36,264,desktop,social,product,5,0,0,0,0,0,0,0,0,599,0,-1,0,0,1,81.29
S107128,U1798,2026-03-10T16:41:15,218,mobile,organic_search,product,4,3,0,0,2,0,0,0,0,750,0,-1,0,0,0,0.0
S107129,U0911,2026-02-21T20:23:44,304,desktop,organic_search,home,8,4,0,0,0,0,0,0,0,752,1,7,5,1,0,0.0
S107130,U1017,2026-04-11T21:14:21,82,mobile,referral,product,4,3,0,0,1,0,0,0,1,944,1,1,6,0,0,0.0
S107131,U1069,2026-01-30T08:01:52,93,mobile,direct,product,4,1,0,0,0,0,0,0,0,492,0,-1,3,1,0,0.0
S107132,U1612,2026-01-26T00:16:43,391,mobile,paid_search,home,6,2,0,0,1,0,1,3,0,710,1,3,2,0,0,0.0
S107133,U1104,2026-02-22T05:30:08,46,mobile,direct,promo,2,1,1,0,0,0,0,0,0,765,1,0,6,0,0,0.0
S107134,U0944,2026-04-20T20:34:32,99,mobile,organic_search,search,1,1,1,0,0,0,0,0,0,712,1,5,5,2,0,0.0
S107135,U1304,2026-03-17T13:52:37,42,mobile,paid_search,product,2,1,0,0,1,0,0,0,0,918,0,-1,0,0,0,0.0
S107136,U0792,2026-02-05T11:18:24,201,mobile,organic_search,promo,3,1,0,0,0,0,0,0,1,690,0,-1,1,1,0,0.0
S107137,U1587,2026-02-10T15:23:52,139,desktop,paid_search,search,6,3,0,0,2,0,0,0,0,422,1,14,22,2,1,63.28
S107138,U0501,2026-02-22T13:43:45,175,tablet,direct,blog,3,0,0,0,0,0,1,2,0,437,1,16,5,2,1,16.65
S107139,U1415,2026-01-26T22:23:30,163,desktop,organic_search,category,4,1,1,0,0,0,1,1,0,415,1,6,9,0,1,102.13
S107140,U1158,2026-03-05T17:12:27,62,mobile,paid_search,home,4,3,0,0,0,0,0,0,0,892,1,0,29,1,0,0.0
S107141,U1398,2026-04-06T11:15:11,343,mobile,organic_search,blog,7,4,0,0,1,1,1,2,0,628,1,1,15,1,0,0.0
S107142,U1570,2026-01-08T12:57:28,133,mobile,social,search,4,2,0,0,1,0,0,0,0,704,1,2,3,0,0,0.0
S107143,U0657,2026-01-17T10:12:58,110,desktop,paid_search,product,4,2,0,0,0,0,0,0,0,695,1,9,9,1,0,0.0
S107144,U1450,2026-02-06T06:45:26,210,desktop,organic_search,blog,4,0,0,0,0,0,0,0,0,571,1,7,5,0,0,0.0
S107145,U0782,2026-04-07T10:22:08,20,mobile,organic_search,search,2,0,0,0,0,0,0,0,0,811,0,-1,0,1,0,0.0
S107146,U0402,2026-03-21T14:48:57,289,mobile,referral,product,6,2,0,0,2,1,0,0,1,788,1,11,8,2,0,0.0
S107147,U1177,2026-04-09T20:12:51,77,mobile,referral,search,2,0,1,3,0,0,0,0,0,728,0,-1,0,0,0,0.0
S107148,U0761,2026-02-21T11:51:03,186,tablet,organic_search,product,8,5,0,0,0,0,0,0,0,488,1,2,21,1,1,39.45
S107149,U0454,2026-01-27T16:49:24,116,desktop,email,category,6,2,0,0,1,0,0,0,0,366,1,11,2,0,1,38.62
S107150,U1094,2026-02-07T23:26:25,151,desktop,organic_search,home,5,1,0,0,0,0,0,0,0,620,1,21,3,1,1,54.3
S107151,U0270,2026-01-30T01:43:55,416,mobile,organic_search,home,4,2,0,0,0,0,1,4,0,538,1,7,3,0,0,0.0
S107152,U0435,2026-03-11T18:38:40,26,mobile,paid_search,product,2,0,1,1,0,0,0,0,1,727,1,10,7,2,0,0.0
S107153,U0976,2026-02-20T08:16:47,20,desktop,organic_search,search,2,0,0,0,0,0,0,0,0,397,1,3,8,0,1,24.42
S107154,U1480,2026-01-12T01:19:51,265,mobile,referral,blog,5,1,0,0,0,0,0,0,0,606,1,57,8,1,0,0.0
S107155,U0687,2026-01-25T06:38:49,174,desktop,paid_search,product,4,2,0,0,0,0,0,0,0,538,1,25,1,0,1,53.69
S107156,U0899,2026-03-24T20:19:23,151,mobile,organic_search,blog,3,2,0,0,0,0,0,0,1,689,1,12,17,2,0,0.0
S107157,U0872,2026-01-30T00:15:43,84,tablet,organic_search,home,3,2,1,0,0,0,0,0,0,516,0,-1,3,0,1,19.4
S107158,U1476,2026-04-09T13:01:47,58,tablet,paid_search,category,3,0,0,0,0,0,0,0,0,640,1,9,6,2,1,63.91
S107159,U1662,2026-02-01T04:09:48,125,mobile,direct,home,5,3,0,0,0,0,0,0,1,670,1,4,3,3,0,0.0
S107160,U0058,2026-01-08T23:43:01,20,desktop,organic_search,product,2,1,0,0,0,0,0,0,0,448,0,-1,1,0,1,80.68
S107161,U1113,2026-03-21T20:15:27,202,mobile,direct,promo,7,4,1,0,0,0,0,0,0,796,1,6,2,0,0,0.0
S107162,U1621,2026-02-25T16:54:02,142,tablet,direct,category,5,3,0,0,0,0,0,0,0,709,1,6,1,0,0,0.0
S107163,U1714,2026-01-07T14:26:24,33,mobile,paid_search,search,1,1,0,0,0,0,0,0,0,710,0,-1,2,0,0,0.0
S107164,U1110,2026-03-03T20:05:55,182,desktop,direct,promo,5,1,1,1,0,0,0,0,0,599,0,-1,1,0,0,0.0
S107165,U1070,2026-01-10T14:53:01,185,desktop,email,category,5,3,1,4,0,0,0,0,0,532,1,24,3,0,1,38.75
S107166,U0728,2026-02-22T02:50:32,143,mobile,referral,home,1,0,0,0,0,0,0,0,0,568,1,16,5,0,0,0.0
S107167,U1023,2026-03-25T06:58:45,174,desktop,organic_search,category,3,2,1,2,0,0,0,0,0,633,1,5,7,1,0,0.0
S107168,U0192,2026-01-05T11:28:15,154,mobile,organic_search,product,4,1,0,0,0,0,0,0,0,489,1,6,0,0,0,0.0
S107169,U0969,2026-04-01T15:18:59,259,desktop,organic_search,category,4,2,0,0,0,0,0,0,0,621,1,0,5,1,0,0.0
S107170,U0008,2026-02-18T07:18:58,198,mobile,organic_search,home,4,2,0,0,0,0,0,0,0,620,1,4,17,1,0,0.0
S107171,U0843,2026-02-26T03:54:15,161,desktop,organic_search,product,3,3,1,0,0,0,0,0,0,620,1,20,2,0,0,0.0
S107172,U1104,2026-01-25T03:46:31,158,mobile,social,home,4,1,0,0,0,0,0,0,0,564,1,9,0,0,0,0.0
S107173,U0481,2026-02-26T10:19:00,200,mobile,direct,category,3,2,0,0,0,0,0,0,0,777,1,9,5,1,0,0.0
S107174,U1675,2026-03-23T00:44:32,309,mobile,referral,category,8,4,1,5,3,1,0,0,0,700,1,13,20,1,0,0.0
S107175,U0216,2026-02-19T00:18:18,100,desktop,organic_search,category,8,5,0,0,0,0,0,0,0,554,1,2,1,0,1,45.22
S107176,U0973,2026-01-06T23:46:59,286,mobile,social,blog,8,5,0,0,2,0,1,3,0,518,1,3,16,4,0,0.0
S107177,U1405,2026-04-17T11:39:37,188,mobile,organic_search,home,6,3,0,0,1,0,0,0,0,475,1,9,5,0,0,0.0
S107178,U1660,2026-03-04T15:39:41,210,desktop,organic_search,product,10,5,0,0,0,0,0,0,0,632,1,17,2,0,0,0.0
S107179,U0792,2026-02-08T15:08:35,120,mobile,paid_search,search,5,2,1,1,0,0,0,0,2,583,0,-1,1,0,0,0.0
S107180,U0664,2026-03-03T12:07:12,100,mobile,social,home,3,1,0,0,0,0,0,0,0,1076,0,-1,2,0,0,0.0
S107181,U0354,2026-03-02T15:41:03,66,mobile,direct,home,2,1,1,3,0,0,0,0,2,876,1,1,12,0,0,0.0
S107182,U1719,2026-03-08T14:04:26,182,mobile,organic_search,search,6,3,0,0,0,0,0,0,0,519,1,37,13,1,0,0.0
S107183,U1618,2026-02-11T00:16:08,71,mobile,organic_search,promo,3,1,0,0,0,0,0,0,0,661,0,-1,1,0,0,0.0
S107184,U1549,2026-01-24T23:49:13,20,mobile,referral,product,1,1,0,0,0,0,0,0,0,1053,1,11,8,0,0,0.0
S107185,U0510,2026-02-24T07:07:59,151,mobile,organic_search,home,5,3,0,0,0,0,0,0,0,909,1,0,14,1,0,0.0
S107186,U0591,2026-04-14T20:30:14,20,mobile,organic_search,category,1,1,0,0,0,0,0,0,0,677,0,-1,2,0,0,0.0
S107187,U0098,2026-02-20T09:04:31,230,mobile,organic_search,product,5,2,0,0,0,0,0,0,0,800,0,-1,1,0,0,0.0
S107188,U0445,2026-04-01T22:28:44,166,desktop,organic_search,promo,7,2,0,0,0,0,0,0,0,652,0,-1,0,0,0,0.0
S107189,U0444,2026-04-03T04:17:16,177,desktop,organic_search,home,5,1,0,0,0,0,0,0,1,767,0,-1,2,2,0,0.0
S107190,U0110,2026-04-14T04:21:21,248,desktop,paid_search,home,4,3,0,0,0,0,0,0,0,465,1,26,11,0,1,16.23
S107191,U1352,2026-02-02T20:54:31,214,desktop,organic_search,category,7,3,1,1,1,0,0,0,0,568,1,7,7,1,1,40.49
S107192,U0714,2026-03-29T10:06:58,57,desktop,social,blog,3,1,1,1,0,0,0,0,0,469,1,22,7,1,0,0.0
S107193,U0624,2026-04-01T12:53:12,90,mobile,direct,promo,1,1,0,0,0,0,0,0,0,527,1,13,5,0,0,0.0
S107194,U0468,2026-02-13T15:05:38,334,mobile,email,product,7,4,0,0,2,1,0,0,0,649,1,0,7,0,0,0.0
S107195,U1027,2026-02-08T22:20:19,126,mobile,social,home,6,5,0,0,0,0,0,0,0,775,1,1,13,0,0,0.0
S107196,U0430,2026-03-11T17:34:51,216,desktop,email,home,5,2,0,0,0,0,0,0,0,511,0,-1,3,1,1,30.33
S107197,U0023,2026-02-22T10:54:38,169,desktop,direct,blog,6,1,1,2,0,0,0,0,0,542,1,10,6,0,1,73.04
S107198,U1262,2026-01-24T11:21:39,225,mobile,social,category,7,1,0,0,0,0,0,0,0,679,1,10,18,1,0,0.0
S107199,U0069,2026-02-17T02:00:07,211,desktop,direct,category,8,5,0,0,0,0,0,0,0,464,0,-1,1,0,1,49.42
S107200,U0967,2026-01-31T12:33:08,131,desktop,social,home,4,2,1,0,0,0,0,0,0,641,1,13,5,1,0,0.0
S107201,U1665,2026-02-03T02:55:40,106,mobile,social,home,2,1,0,0,0,0,0,0,0,851,1,1,10,3,0,0.0
S107202,U1536,2026-03-04T06:21:55,246,tablet,social,promo,2,2,0,0,0,0,0,0,0,446,0,-1,2,0,1,63.66
S107203,U0472,2026-02-18T20:10:34,105,mobile,paid_search,promo,2,0,0,0,0,0,0,0,0,728,0,-1,1,0,0,0.0
S107204,U1120,2026-03-08T00:01:30,146,tablet,organic_search,category,3,1,0,0,1,0,0,0,0,617,0,-1,1,1,0,0.0
S107205,U1455,2026-02-06T07:47:51,119,desktop,paid_search,blog,4,3,0,0,0,0,0,0,0,642,1,1,9,0,1,46.96
S107206,U0357,2026-02-17T01:01:40,164,mobile,email,category,9,2,0,0,0,0,0,0,0,483,1,5,8,3,0,0.0
S107207,U0337,2026-01-27T04:01:15,192,desktop,organic_search,product,4,3,0,0,1,0,0,0,0,723,0,-1,1,2,0,0.0
S107208,U0941,2026-02-18T10:54:42,193,mobile,direct,search,4,1,0,0,0,0,0,0,0,787,0,-1,2,0,0,0.0
S107209,U1242,2026-01-31T03:24:33,407,desktop,organic_search,category,6,2,0,0,0,0,1,3,1,814,1,1,1,0,1,57.89
S107210,U0419,2026-01-06T09:04:03,117,mobile,direct,category,3,0,0,0,0,0,0,0,0,571,0,-1,1,0,0,0.0
S107211,U1044,2026-02-01T08:10:46,161,desktop,paid_search,home,9,6,0,0,2,0,0,0,0,343,1,4,11,2,1,18.85
S107212,U0553,2026-03-02T03:37:01,139,mobile,social,search,8,3,1,2,0,0,0,0,1,530,1,0,7,0,0,0.0
S107213,U0582,2026-02-08T07:00:29,251,desktop,direct,product,8,0,0,0,0,0,0,0,0,251,0,-1,0,1,1,38.45
S107214,U0852,2026-04-12T14:37:12,81,mobile,organic_search,product,2,2,0,0,0,0,0,0,0,591,1,14,1,2,0,0.0
S107215,U0812,2026-02-15T17:57:12,504,mobile,paid_search,search,6,2,0,0,1,0,1,4,0,717,1,16,7,0,0,0.0
S107216,U1029,2026-03-29T15:50:00,280,mobile,referral,product,6,2,1,0,0,0,0,0,1,759,1,3,3,0,0,0.0
S107217,U0346,2026-04-08T03:25:48,418,mobile,organic_search,product,11,7,0,0,1,0,0,0,1,550,1,0,14,1,0,0.0
S107218,U0050,2026-03-22T13:19:20,195,mobile,social,search,3,0,0,0,0,0,0,0,0,719,0,-1,0,0,0,0.0
S107219,U1211,2026-03-04T12:50:36,218,mobile,paid_search,blog,7,4,1,2,0,0,0,0,0,878,1,0,10,3,0,0.0
S107220,U0646,2026-03-25T07:08:11,69,mobile,social,home,3,1,0,0,0,0,0,0,0,367,0,-1,2,0,0,0.0
S107221,U0470,2026-01-26T06:14:25,112,desktop,paid_search,product,5,2,0,0,0,0,0,0,1,713,1,14,0,0,1,55.29
S107222,U1106,2026-01-27T22:42:03,198,mobile,direct,product,4,2,1,0,0,0,0,0,0,808,1,28,11,0,0,0.0
S107223,U1379,2026-02-02T22:15:34,193,desktop,direct,category,7,2,0,0,0,0,0,0,0,565,1,8,15,3,1,27.59
S107224,U0294,2026-01-25T07:08:16,155,mobile,organic_search,home,7,4,1,0,1,0,0,0,1,710,1,5,7,0,0,0.0
S107225,U0875,2026-01-30T07:26:19,155,tablet,social,home,4,2,0,0,0,0,0,0,0,535,1,4,7,0,1,35.81
S107226,U1711,2026-03-19T09:57:43,22,mobile,referral,category,4,2,0,0,1,0,0,0,1,799,1,9,13,1,0,0.0
S107227,U0880,2026-01-11T12:13:25,41,mobile,organic_search,blog,2,0,0,0,0,0,0,0,0,782,1,26,3,1,0,0.0
S107228,U1277,2026-01-13T18:49:26,72,mobile,direct,category,2,1,0,0,1,0,0,0,0,801,0,-1,1,0,0,0.0
S107229,U0702,2026-04-20T12:18:45,207,desktop,email,home,2,0,0,0,0,0,0,0,0,462,1,10,2,1,1,30.62
S107230,U1065,2026-01-25T09:18:54,43,mobile,paid_search,home,2,1,0,0,0,0,0,0,1,537,0,-1,1,1,0,0.0
S107231,U0303,2026-02-16T12:09:25,68,mobile,direct,category,6,4,0,0,1,0,0,0,1,656,1,0,4,1,0,0.0
S107232,U0505,2026-02-21T19:19:11,195,desktop,direct,home,5,3,0,0,1,0,0,0,0,427,1,17,8,1,1,35.41
S107233,U0584,2026-02-20T10:10:37,39,desktop,email,category,2,2,1,1,0,0,0,0,0,719,0,-1,3,0,0,0.0
S107234,U1685,2026-01-07T23:22:34,330,mobile,email,promo,7,5,0,0,1,0,0,0,0,781,1,2,18,2,0,0.0
S107235,U1361,2026-04-08T05:46:44,90,desktop,referral,search,3,0,0,0,0,0,0,0,0,489,0,-1,1,0,1,43.17
S107236,U0864,2026-03-24T20:36:13,93,mobile,email,search,3,2,1,0,0,0,0,0,1,797,1,2,0,1,0,0.0
S107237,U0117,2026-04-02T13:16:17,183,desktop,email,product,7,4,0,0,2,0,0,0,0,399,1,9,4,0,1,33.17
S107238,U0831,2026-04-17T11:00:29,128,mobile,direct,product,2,1,1,2,0,0,0,0,0,695,1,12,2,0,0,0.0
S107239,U0743,2026-04-06T18:40:47,348,mobile,organic_search,category,3,2,0,0,0,0,1,3,0,717,1,3,4,2,0,0.0
S107240,U0220,2026-02-14T15:02:48,158,mobile,direct,promo,6,1,0,0,0,0,0,0,0,587,1,10,10,0,0,0.0
S107241,U1153,2026-02-05T03:53:40,226,desktop,referral,home,6,1,1,0,0,0,0,0,0,458,1,7,16,3,1,25.47
S107242,U0598,2026-02-09T14:01:38,133,mobile,email,promo,3,3,0,0,1,0,0,0,0,770,0,-1,1,0,0,0.0
S107243,U1561,2026-04-07T22:40:44,209,desktop,organic_search,category,4,3,0,0,0,0,0,0,0,506,1,2,2,0,0,0.0
S107244,U1632,2026-03-03T14:06:10,172,desktop,organic_search,promo,7,6,0,0,3,3,0,0,1,616,1,0,8,1,1,39.22
S107245,U0610,2026-01-30T23:30:01,64,mobile,direct,category,3,2,0,0,0,0,0,0,0,708,0,-1,2,0,0,0.0
S107246,U0806,2026-03-08T09:08:15,20,mobile,organic_search,search,4,3,0,0,0,0,0,0,1,769,1,4,2,1,0,0.0
S107247,U1023,2026-02-13T20:36:08,186,desktop,organic_search,category,4,2,1,1,0,0,0,0,0,652,1,9,5,1,0,0.0
S107248,U0411,2026-04-03T11:38:46,179,desktop,direct,product,4,3,0,0,2,0,0,0,0,500,1,9,5,0,1,88.5
S107249,U0685,2026-02-20T05:56:43,111,desktop,organic_search,search,6,3,0,0,0,0,0,0,0,394,1,23,9,5,1,68.22
S107250,U1783,2026-01-18T05:37:28,205,mobile,organic_search,search,7,4,0,0,0,0,0,0,1,763,1,39,2,0,0,0.0
S107251,U0199,2026-01-18T05:46:36,155,mobile,paid_search,blog,2,0,0,0,0,0,0,0,0,519,0,-1,0,2,0,0.0
S107252,U0091,2026-01-18T01:00:56,161,desktop,paid_search,promo,4,2,0,0,0,0,1,2,0,564,1,11,5,1,1,181.7
S107253,U1052,2026-01-20T08:50:37,118,mobile,social,product,1,0,0,0,0,0,0,0,0,676,0,-1,1,1,0,0.0
S107254,U1703,2026-01-18T22:15:21,204,desktop,email,home,4,1,0,0,0,0,0,0,0,476,0,-1,1,0,1,30.06
S107255,U0589,2026-02-06T14:57:55,133,tablet,organic_search,blog,4,2,0,0,0,0,0,0,1,741,0,-1,1,1,0,0.0
S107256,U0086,2026-02-12T03:44:57,29,mobile,social,blog,1,1,0,0,0,0,0,0,0,570,0,-1,0,0,0,0.0
S107257,U0392,2026-02-12T04:46:23,112,desktop,direct,product,1,0,0,0,0,0,0,0,0,434,1,33,2,1,1,32.75
S107258,U0365,2026-02-11T23:08:52,261,desktop,email,product,5,1,0,0,0,0,0,0,0,549,1,4,4,1,0,0.0
S107259,U1614,2026-01-05T21:17:31,174,mobile,organic_search,promo,9,7,0,0,1,0,0,0,0,729,1,25,7,0,0,0.0
S107260,U1674,2026-01-07T04:30:53,142,mobile,organic_search,home,3,1,0,0,0,0,0,0,0,638,1,5,5,0,0,0.0
S107261,U0594,2026-04-13T19:44:29,188,desktop,referral,blog,5,2,0,0,0,0,0,0,1,990,0,-1,2,1,0,0.0
S107262,U1122,2026-01-16T15:21:30,81,mobile,direct,category,3,0,0,0,0,0,0,0,0,744,1,6,7,2,0,0.0
S107263,U1545,2026-04-08T15:53:27,275,mobile,email,home,5,3,0,0,0,0,0,0,1,945,0,-1,1,0,0,0.0
S107264,U0627,2026-01-28T19:38:36,449,tablet,organic_search,home,4,1,0,0,1,0,1,3,0,531,0,-1,1,0,1,38.05
S107265,U1638,2026-01-14T08:28:05,379,tablet,paid_search,blog,7,2,0,0,0,0,0,0,0,622,1,4,5,1,1,96.65
S107266,U1460,2026-01-14T17:49:34,31,mobile,referral,category,4,0,0,0,0,0,0,0,1,706,1,53,8,2,0,0.0
S107267,U0045,2026-01-28T19:15:23,33,tablet,direct,home,2,1,0,0,0,0,0,0,0,748,1,7,9,1,1,19.8
S107268,U1354,2026-02-27T16:17:40,150,mobile,email,home,6,4,0,0,0,0,0,0,0,770,1,2,0,1,0,0.0
S107269,U0667,2026-03-24T22:55:08,278,mobile,organic_search,home,7,3,0,0,1,0,0,0,0,883,1,5,10,2,0,0.0
S107270,U0300,2026-02-13T00:33:12,175,mobile,organic_search,promo,2,0,1,2,0,0,0,0,0,843,0,-1,1,1,0,0.0
S107271,U0819,2026-01-31T10:37:59,152,desktop,social,home,5,3,0,0,1,0,0,0,0,576,1,14,4,0,0,0.0
S107272,U1606,2026-02-08T22:19:13,187,mobile,organic_search,home,5,2,0,0,1,0,0,0,0,940,0,-1,1,0,0,0.0
S107273,U1512,2026-04-11T05:43:06,306,mobile,direct,product,1,1,0,0,0,0,1,3,0,479,1,13,5,1,0,0.0
S107274,U1346,2026-01-08T09:46:32,138,mobile,organic_search,promo,5,1,1,1,0,0,0,0,0,720,1,3,14,3,0,0.0
S107275,U0232,2026-02-07T18:24:30,20,mobile,organic_search,product,1,0,0,0,0,0,0,0,1,1101,1,5,2,0,0,0.0
S107276,U1622,2026-03-14T18:16:50,107,mobile,paid_search,promo,3,0,0,0,0,0,0,0,0,617,1,2,16,1,0,0.0
S107277,U1079,2026-03-06T10:00:46,215,desktop,organic_search,search,5,3,0,0,1,0,0,0,0,601,1,23,5,1,1,74.97
S107278,U1694,2026-01-14T07:45:56,156,desktop,direct,home,4,0,0,0,0,0,0,0,0,686,1,6,13,1,0,0.0
S107279,U0486,2026-02-12T16:54:41,172,mobile,organic_search,blog,2,1,0,0,0,0,0,0,0,709,1,14,8,0,0,0.0
S107280,U0802,2026-01-20T16:54:56,20,mobile,email,promo,4,1,0,0,0,0,0,0,0,756,1,14,2,1,0,0.0
S107281,U0105,2026-02-14T04:30:07,227,desktop,direct,home,3,2,0,0,0,0,0,0,0,479,0,-1,2,0,1,46.69
S107282,U0470,2026-01-26T08:51:42,128,desktop,direct,category,4,4,0,0,0,0,0,0,1,686,1,3,1,1,1,55.01
S107283,U0096,2026-03-17T09:19:15,377,desktop,organic_search,home,8,4,0,0,0,0,0,0,1,471,1,0,10,0,1,23.18
S107284,U0908,2026-03-02T04:44:43,294,tablet,direct,search,6,2,0,0,0,0,0,0,0,550,1,1,17,3,0,0.0
S107285,U0618,2026-01-08T07:40:46,165,mobile,paid_search,category,5,2,1,1,0,0,0,0,1,870,1,8,9,2,0,0.0
S107286,U1518,2026-01-05T16:12:14,46,mobile,paid_search,category,2,1,0,0,0,0,0,0,0,805,1,24,11,2,0,0.0
S107287,U1346,2026-04-13T03:34:42,87,mobile,direct,product,5,2,1,1,1,0,0,0,1,887,1,8,10,1,0,0.0
S107288,U0898,2026-03-25T08:13:18,80,tablet,social,category,4,1,1,2,0,0,0,0,0,431,1,12,11,1,1,79.68
S107289,U0484,2026-03-16T18:36:06,180,mobile,organic_search,home,9,2,1,1,0,0,0,0,0,768,1,10,11,1,0,0.0
S107290,U0340,2026-02-19T15:35:34,216,mobile,direct,home,2,1,0,0,1,0,1,2,1,656,1,13,5,1,0,0.0
S107291,U0491,2026-03-17T16:23:58,176,desktop,direct,home,4,1,0,0,1,0,0,0,0,788,1,0,6,2,1,64.59
S107292,U0689,2026-02-28T16:25:28,139,desktop,paid_search,product,6,4,0,0,0,0,0,0,0,596,1,9,10,0,1,21.36
S107293,U1656,2026-03-16T06:46:47,89,mobile,organic_search,product,4,1,0,0,0,0,0,0,0,740,1,11,3,0,0,0.0
S107294,U0405,2026-02-20T08:27:54,101,desktop,email,promo,1,1,0,0,0,0,0,0,0,521,0,-1,1,0,1,49.79
S107295,U1040,2026-01-13T21:01:29,50,mobile,organic_search,category,5,1,0,0,0,0,0,0,0,774,1,2,9,1,0,0.0
S107296,U0372,2026-01-20T15:10:22,131,desktop,social,blog,6,3,1,1,0,0,0,0,0,692,1,9,6,0,0,0.0
S107297,U1037,2026-02-26T17:12:33,229,desktop,organic_search,home,8,3,0,0,1,0,0,0,0,736,0,-1,1,0,0,0.0
S107298,U1773,2026-01-22T17:24:43,156,desktop,direct,category,4,2,0,0,0,0,0,0,1,609,1,6,16,3,1,25.15
S107299,U1043,2026-01-06T03:47:39,286,mobile,organic_search,product,7,3,0,0,2,0,0,0,2,827,1,4,12,0,0,0.0
S107300,U0572,2026-02-15T10:42:13,151,mobile,organic_search,category,5,2,0,0,0,0,0,0,0,898,0,-1,1,2,0,0.0
S107301,U0190,2026-01-18T20:46:11,98,mobile,organic_search,blog,4,3,0,0,2,1,0,0,0,486,1,6,21,1,0,0.0
S107302,U0240,2026-01-18T06:44:41,85,tablet,organic_search,category,3,2,0,0,0,0,0,0,0,680,1,8,5,0,1,10.58
S107303,U1608,2026-03-28T23:45:59,45,desktop,referral,category,1,1,0,0,0,0,0,0,1,777,0,-1,0,0,0,0.0
