session_id,user_id,session_start_ts,session_duration_sec,device_type,traffic_source,landing_page_type,pages_viewed,product_detail_views,search_used,search_queries_count,add_to_cart_count,remove_from_cart_count,checkout_started,checkout_steps_completed,error_events_count,avg_page_load_ms,returning_user,days_since_last_visit,prior_sessions_30d,prior_purchases_180d,purchase_made,order_value_usd
S107208,U0402,2026-03-21T14:48:57,289,mobile,referral,product,6,2,0,0,2,1,0,0,1,788,1,11,8,2,0,0.0
S107209,U1177,2026-04-09T20:12:51,77,mobile,referral,search,2,0,1,3,0,0,0,0,0,728,0,-1,0,0,0,0.0
S107210,U0761,2026-02-21T11:51:03,186,tablet,organic_search,product,8,5,0,0,0,0,0,0,0,488,1,2,21,1,0,0.0
S107211,U0454,2026-04-17T12:26:30,116,desktop,direct,home,6,2,0,0,1,0,0,0,0,366,1,13,4,0,0,0.0
S107212,U1094,2026-04-11T07:17:07,138,mobile,organic_search,home,4,1,0,0,0,0,0,0,0,740,1,21,3,1,0,0.0
S107213,U0270,2026-01-19T16:01:48,442,mobile,paid_search,home,5,3,0,0,0,0,1,4,0,538,1,1,3,0,0,0.0
S107214,U0435,2026-03-11T18:38:40,26,mobile,paid_search,product,2,0,1,1,0,0,0,0,1,727,1,10,7,2,0,0.0
S107215,U0976,2026-02-20T08:16:47,20,desktop,organic_search,search,2,0,0,0,0,0,0,0,0,397,1,3,8,0,0,0.0
S107216,U1480,2026-04-11T05:14:07,205,mobile,email,blog,6,5,1,0,2,0,0,0,0,883,1,18,9,2,0,0.0
S107217,U0628,2026-03-03T07:11:40,178,tablet,organic_search,promo,6,5,0,0,1,0,0,0,0,726,1,2,7,1,0,0.0
S107218,U0550,2026-04-15T09:58:18,223,desktop,email,blog,7,3,0,0,1,0,0,0,0,609,1,0,7,1,0,0.0
S107219,U0033,2026-02-07T14:39:18,243,desktop,direct,product,11,5,0,0,0,0,0,0,0,658,1,7,7,0,0,0.0
S107220,U0270,2026-03-10T11:32:43,20,mobile,paid_search,search,2,2,0,0,2,1,0,0,0,651,1,9,1,2,1,69.13
S107221,U0719,2026-04-13T15:40:37,120,mobile,organic_search,home,3,1,1,0,0,0,0,0,0,760,1,8,9,0,0,0.0
S107222,U0310,2026-01-25T06:12:48,21,mobile,organic_search,search,4,1,1,1,0,0,0,0,0,940,1,7,13,1,0,0.0
S107223,U0931,2026-03-29T22:34:08,125,desktop,direct,blog,6,4,0,0,1,0,0,0,1,559,1,14,11,1,0,0.0
S107224,U1667,2026-03-03T23:44:46,98,mobile,organic_search,home,9,4,0,0,0,0,0,0,0,958,1,39,6,1,0,0.0
S107225,U0588,2026-02-20T16:43:16,91,mobile,direct,home,3,1,1,0,0,0,0,0,3,982,0,-1,4,0,0,0.0
S107226,U0412,2026-03-31T16:30:32,133,desktop,organic_search,promo,7,2,0,0,1,0,0,0,0,656,1,0,11,1,0,0.0
S107227,U0782,2026-02-22T23:04:21,164,mobile,social,category,4,2,1,0,0,0,0,0,0,909,0,-1,0,0,0,0.0
S107228,U0981,2026-01-12T05:00:50,182,mobile,paid_search,product,3,1,0,0,0,0,0,0,0,725,1,4,7,2,0,0.0
S107229,U1365,2026-03-01T16:22:27,106,desktop,direct,home,4,3,1,0,0,0,0,0,0,511,1,9,4,0,0,0.0
S107230,U0206,2026-03-18T04:22:46,105,desktop,email,home,4,1,1,1,1,0,0,0,0,658,0,-1,0,0,0,0.0
S107231,U0617,2026-03-30T13:55:08,227,mobile,social,product,6,3,1,0,0,0,0,0,0,756,1,7,5,0,0,0.0
S107232,U1108,2026-03-25T01:05:03,181,mobile,organic_search,search,4,0,1,0,0,0,0,0,1,637,0,-1,2,0,0,0.0
S107233,U1137,2026-03-19T11:46:24,33,tablet,direct,category,2,1,0,0,0,0,0,0,0,664,0,-1,0,0,0,0.0
S107234,U0318,2026-01-22T08:06:52,351,mobile,email,product,6,2,1,1,0,0,0,0,0,475,1,25,7,0,0,0.0
S107235,U1294,2026-04-18T13:20:04,82,mobile,organic_search,home,2,1,1,0,0,0,0,0,1,832,1,18,3,0,0,0.0
S107236,U1266,2026-03-17T23:25:49,23,mobile,direct,home,6,3,0,0,0,0,0,0,0,737,0,-1,0,2,0,0.0
S107237,U1507,2026-02-06T23:50:45,188,desktop,organic_search,blog,6,3,0,0,1,0,0,0,0,355,1,3,18,1,0,0.0
S107238,U1660,2026-03-04T15:39:41,210,desktop,organic_search,product,10,5,0,0,0,0,0,0,0,632,1,17,2,0,0,0.0
S107239,U0792,2026-02-08T15:08:35,120,mobile,paid_search,search,5,2,1,1,0,0,0,0,2,583,0,-1,1,0,0,0.0
S107240,U0664,2026-03-03T12:07:12,100,mobile,social,home,3,1,0,0,0,0,0,0,0,1076,0,-1,2,0,0,0.0
S107241,U0354,2026-03-02T15:41:03,66,mobile,direct,home,2,1,1,3,0,0,0,0,2,876,1,1,12,0,0,0.0
S107242,U1719,2026-03-08T14:04:26,182,mobile,organic_search,search,6,3,0,0,0,0,0,0,0,519,1,37,13,1,0,0.0
S107243,U1618,2026-02-11T00:16:08,71,mobile,organic_search,promo,3,1,0,0,0,0,0,0,0,661,0,-1,1,0,0,0.0
S107244,U1549,2026-01-24T23:49:13,20,mobile,referral,product,1,1,0,0,0,0,0,0,0,1053,1,11,8,0,0,0.0
S107245,U0510,2026-02-24T07:07:59,151,mobile,organic_search,home,5,3,0,0,0,0,0,0,0,909,1,0,14,1,0,0.0
S107246,U0591,2026-04-14T20:30:14,20,mobile,organic_search,category,1,1,0,0,0,0,0,0,0,677,0,-1,2,0,0,0.0
S107247,U0098,2026-02-20T09:04:31,230,mobile,organic_search,product,5,2,0,0,0,0,0,0,0,800,0,-1,1,0,0,0.0
S107248,U0445,2026-04-01T22:28:44,166,desktop,organic_search,promo,7,2,0,0,0,0,0,0,0,652,0,-1,0,0,0,0.0
S107249,U0444,2026-04-03T04:17:16,177,desktop,organic_search,home,5,1,0,0,0,0,0,0,1,767,0,-1,2,2,0,0.0
S107250,U0110,2026-04-14T04:21:21,248,desktop,paid_search,home,4,3,0,0,0,0,0,0,0,465,1,26,11,0,0,0.0
S107251,U1352,2026-04-19T18:27:31,444,mobile,organic_search,category,5,2,1,1,0,0,1,3,0,452,1,7,7,1,1,46.41
S107252,U0901,2026-03-07T21:05:29,20,desktop,direct,category,3,2,1,0,0,0,0,0,0,552,1,7,7,1,0,0.0
S107253,U0588,2026-02-06T12:16:16,132,mobile,referral,category,5,0,1,0,0,0,0,0,0,695,0,-1,1,1,0,0.0
S107254,U1681,2026-01-06T06:36:23,115,desktop,social,product,1,1,1,2,0,0,0,0,0,767,1,20,9,1,0,0.0
S107255,U1690,2026-03-26T11:06:09,96,mobile,direct,promo,3,2,0,0,0,0,0,0,0,707,0,-1,2,0,0,0.0
S107256,U0529,2026-02-12T08:16:26,242,mobile,direct,product,3,1,1,3,1,0,0,0,0,688,1,2,7,0,0,0.0
S107257,U0234,2026-04-18T20:07:21,134,mobile,direct,home,6,3,0,0,1,0,0,0,0,540,1,0,16,2,0,0.0
S107258,U0423,2026-03-10T16:39:29,235,desktop,direct,search,9,1,0,0,0,0,0,0,0,565,1,23,13,0,0,0.0
S107259,U0127,2026-04-05T06:50:10,160,mobile,organic_search,category,4,3,0,0,0,0,0,0,1,647,1,1,2,1,0,0.0
S107260,U1374,2026-02-28T01:06:43,98,mobile,email,search,5,2,0,0,0,0,0,0,0,870,1,1,9,1,0,0.0
S107261,U0679,2026-01-26T05:01:47,52,desktop,social,product,4,3,1,3,1,0,0,0,0,586,1,0,0,0,0,0.0
S107262,U1433,2026-01-16T13:54:28,413,mobile,social,home,8,5,0,0,2,1,0,0,0,548,0,-1,2,0,0,0.0
S107263,U1774,2026-02-18T20:10:34,45,desktop,paid_search,promo,3,2,0,0,0,0,0,0,0,758,1,3,6,0,0,0.0
S107264,U0918,2026-01-24T18:53:52,106,desktop,paid_search,search,5,2,0,0,0,0,0,0,0,693,1,16,5,1,0,0.0
S107265,U1565,2026-04-14T06:41:55,137,mobile,organic_search,home,2,1,0,0,0,0,0,0,1,1004,0,-1,0,0,0,0.0
S107266,U0729,2026-02-03T00:32:40,279,desktop,email,category,8,6,0,0,2,1,0,0,0,764,1,5,4,0,0,0.0
S107267,U1354,2026-02-09T20:25:53,199,desktop,organic_search,home,6,1,0,0,0,0,0,0,0,352,1,17,2,0,0,0.0
S107268,U1462,2026-01-11T03:12:20,171,mobile,organic_search,product,7,2,0,0,0,0,0,0,0,787,0,-1,2,0,0,0.0
S107269,U0061,2026-04-13T20:13:08,189,mobile,organic_search,category,2,2,0,0,0,0,0,0,0,795,0,-1,0,0,0,0.0
S107270,U1422,2026-01-06T04:15:51,44,desktop,email,search,4,1,1,0,1,0,0,0,0,483,1,2,4,1,0,0.0
S107271,U1316,2026-02-07T00:09:47,354,desktop,organic_search,product,10,5,0,0,0,0,0,0,0,721,1,19,14,3,0,0.0
S107272,U0843,2026-02-06T18:17:40,183,mobile,direct,blog,5,1,0,0,0,0,0,0,0,543,1,4,2,1,0,0.0
S107273,U0482,2026-01-07T14:35:02,208,mobile,organic_search,home,6,4,0,0,0,0,0,0,2,613,0,-1,0,1,0,0.0
S107274,U1684,2026-03-27T13:34:11,169,mobile,organic_search,home,4,2,0,0,0,0,0,0,0,579,1,6,13,2,0,0.0
S107275,U0852,2026-01-06T15:51:41,57,mobile,social,category,4,1,0,0,1,0,0,0,0,882,1,2,4,2,0,0.0
S107276,U0409,2026-02-19T14:02:05,20,mobile,organic_search,home,2,0,0,0,0,0,0,0,0,613,1,0,7,0,0,0.0
S107277,U0735,2026-02-11T19:17:39,150,desktop,organic_search,product,2,1,0,0,0,0,0,0,0,585,0,-1,0,1,0,0.0
S107278,U0122,2026-01-09T08:00:32,182,tablet,direct,search,4,3,1,1,0,0,0,0,0,861,1,6,8,0,0,0.0
S107279,U1199,2026-01-24T20:38:23,168,mobile,paid_search,home,4,2,0,0,1,0,0,0,1,754,0,-1,2,0,0,0.0
S107280,U1528,2026-03-07T22:40:41,186,desktop,social,promo,5,1,0,0,0,0,0,0,0,549,0,-1,2,0,0,0.0
S107281,U1298,2026-02-12T04:49:10,124,mobile,direct,home,8,4,0,0,0,0,0,0,0,758,1,0,25,0,0,0.0
S107282,U0357,2026-03-17T21:04:41,124,mobile,paid_search,product,3,2,1,0,1,0,0,0,0,577,1,14,0,0,0,0.0
S107283,U0386,2026-02-13T20:18:32,180,mobile,referral,product,6,5,1,0,1,0,0,0,0,768,0,-1,0,0,0,0.0
S107284,U0550,2026-01-06T13:45:15,182,desktop,organic_search,search,5,2,0,0,2,0,0,0,0,271,1,5,14,0,0,0.0
S107285,U1570,2026-02-21T09:53:16,213,mobile,paid_search,product,6,4,1,1,1,0,0,0,0,562,1,28,1,0,0,0.0
S107286,U1044,2026-04-04T13:44:25,245,desktop,email,search,7,5,1,1,1,0,0,0,0,534,1,13,9,1,0,0.0
S107287,U0301,2026-04-05T12:35:32,157,mobile,organic_search,product,3,3,1,1,0,0,0,0,1,690,1,4,15,1,0,0.0
S107288,U0906,2026-01-16T14:27:08,192,mobile,email,home,9,1,0,0,0,0,0,0,0,474,1,3,13,3,1,28.44
S107289,U1151,2026-01-14T17:25:41,251,mobile,direct,category,4,2,0,0,0,0,0,0,0,662,1,7,12,2,0,0.0
S107290,U1161,2026-04-20T13:48:47,20,desktop,paid_search,blog,3,1,0,0,0,0,0,0,0,637,1,8,0,1,0,0.0
S107291,U0342,2026-02-06T09:27:48,143,mobile,paid_search,home,4,4,0,0,2,0,0,0,1,859,1,14,12,0,0,0.0
S107292,U0739,2026-03-18T03:51:13,242,mobile,paid_search,product,8,3,0,0,0,0,0,0,1,780,1,14,18,2,0,0.0
S107293,U1141,2026-01-29T09:23:12,178,mobile,organic_search,search,3,1,0,0,0,0,0,0,0,626,0,-1,1,1,0,0.0
S107294,U1351,2026-01-23T08:37:15,85,mobile,organic_search,product,5,4,0,0,1,0,0,0,0,600,0,-1,1,0,0,0.0
S107295,U1331,2026-02-27T05:48:49,202,mobile,organic_search,blog,5,3,0,0,1,0,0,0,0,736,1,11,10,2,0,0.0
S107296,U1551,2026-03-15T02:50:43,208,mobile,organic_search,home,4,2,0,0,0,0,0,0,0,672,0,-1,3,0,0,0.0
S107297,U1166,2026-02-25T00:08:33,123,desktop,organic_search,home,5,2,0,0,0,0,0,0,0,399,0,-1,0,0,0,0.0
S107298,U1707,2026-01-22T15:31:50,186,mobile,organic_search,home,2,1,0,0,0,0,0,0,0,768,0,-1,0,0,0,0.0
S107299,U0373,2026-04-02T04:14:20,185,desktop,paid_search,search,6,3,0,0,2,1,0,0,0,563,1,17,5,1,0,0.0
S107300,U0327,2026-04-20T09:58:46,98,desktop,social,home,3,1,0,0,0,0,0,0,0,704,1,3,4,1,0,0.0
S107301,U0572,2026-01-18T14:11:05,358,mobile,organic_search,search,1,0,0,0,0,0,1,3,0,717,0,-1,0,0,0,0.0
S107302,U0875,2026-03-03T14:59:25,222,tablet,direct,category,3,2,0,0,0,0,0,0,0,532,1,59,10,1,0,0.0
S107303,U0352,2026-04-09T01:21:13,163,mobile,email,category,5,1,0,0,0,0,0,0,0,556,1,6,9,1,0,0.0
S107304,U1070,2026-02-05T10:26:25,138,mobile,paid_search,product,5,2,0,0,0,0,0,0,1,712,1,14,4,0,0,0.0
S107305,U0523,2026-02-11T13:49:31,89,mobile,paid_search,home,2,2,1,1,0,0,0,0,1,694,0,-1,1,0,0,0.0
S107306,U1348,2026-04-07T17:17:05,227,desktop,email,home,5,2,0,0,0,0,0,0,0,607,0,-1,2,1,0,0.0
S107307,U1721,2026-03-14T09:42:44,188,desktop,referral,category,3,1,1,3,1,0,0,0,0,433,0,-1,2,0,0,0.0
S107308,U1789,2026-02-22T00:43:07,76,mobile,organic_search,category,3,2,0,0,1,0,0,0,1,808,1,3,5,0,0,0.0
S107309,U0990,2026-04-11T18:09:35,20,mobile,email,search,7,4,0,0,1,0,0,0,0,737,1,15,8,0,0,0.0
S107310,U1517,2026-03-24T07:16:58,157,mobile,email,search,2,1,0,0,0,0,0,0,0,990,1,24,4,1,0,0.0
S107311,U1192,2026-04-07T13:25:52,242,desktop,paid_search,home,4,2,1,1,0,0,0,0,0,855,1,9,6,0,0,0.0
S107312,U0269,2026-03-10T08:28:00,99,desktop,referral,product,5,3,0,0,2,1,0,0,0,550,1,9,2,0,0,0.0
S107313,U0320,2026-01-19T05:53:54,128,desktop,direct,product,4,2,0,0,1,0,0,0,0,781,1,6,6,0,0,0.0
S107314,U1130,2026-01-14T01:17:24,40,desktop,email,home,1,0,0,0,0,0,0,0,0,536,0,-1,1,0,0,0.0
S107315,U0965,2026-03-08T17:31:26,101,desktop,organic_search,blog,4,3,0,0,1,0,0,0,0,572,0,-1,1,0,0,0.0
S107316,U0257,2026-01-17T08:23:18,142,mobile,social,product,2,2,0,0,0,0,0,0,1,609,1,11,10,1,0,0.0
S107317,U1071,2026-01-30T06:22:20,272,desktop,direct,product,6,4,0,0,0,0,0,0,0,847,0,-1,0,0,0,0.0
S107318,U1606,2026-04-20T03:09:42,336,desktop,direct,home,6,2,0,0,0,0,1,3,0,250,0,-1,0,0,0,0.0
S107319,U1644,2026-03-20T05:30:19,191,desktop,social,blog,5,2,0,0,0,0,0,0,0,839,1,0,5,1,0,0.0
S107320,U1663,2026-01-28T18:06:09,159,mobile,social,promo,5,2,1,1,0,0,0,0,0,807,1,1,1,0,0,0.0
S107321,U1601,2026-01-21T15:01:44,264,desktop,organic_search,promo,13,6,1,1,1,0,0,0,0,522,1,18,12,0,0,0.0
S107322,U0129,2026-02-20T15:20:03,302,desktop,referral,home,6,1,1,1,3,1,0,0,0,440,1,2,6,0,0,0.0
S107323,U0630,2026-02-17T09:09:52,132,desktop,paid_search,blog,8,2,0,0,0,0,0,0,0,552,1,5,12,0,0,0.0
S107324,U1592,2026-03-29T06:02:31,331,mobile,email,home,5,2,1,3,0,0,0,0,0,954,0,-1,1,0,0,0.0
S107325,U0241,2026-02-05T07:09:34,383,desktop,paid_search,category,3,0,0,0,0,0,1,3,0,531,0,-1,1,1,0,0.0
S107326,U0913,2026-01-19T09:11:09,69,mobile,direct,home,1,1,1,0,1,0,0,0,0,851,0,-1,0,1,0,0.0
S107327,U1007,2026-01-18T15:26:00,124,mobile,social,promo,8,4,0,0,1,0,0,0,0,378,1,7,5,1,0,0.0
S107328,U1192,2026-01-14T21:43:17,121,desktop,direct,promo,4,1,0,0,0,0,0,0,0,791,1,6,3,0,0,0.0
S107329,U0654,2026-01-15T02:16:01,178,mobile,paid_search,category,4,0,0,0,0,0,0,0,0,519,1,0,2,0,0,0.0
S107330,U0875,2026-04-14T14:41:59,151,tablet,direct,product,9,4,0,0,1,0,0,0,0,763,1,3,10,2,0,0.0
S107331,U0175,2026-04-12T14:46:52,105,mobile,organic_search,home,3,0,0,0,0,0,0,0,0,594,0,-1,2,1,0,0.0
S107332,U1215,2026-02-22T08:08:26,72,desktop,organic_search,home,7,3,0,0,0,0,0,0,0,624,1,2,17,1,1,39.1
S107333,U0651,2026-01-23T20:19:48,251,desktop,organic_search,promo,5,1,0,0,0,0,1,2,1,754,1,22,10,0,0,0.0
S107334,U1250,2026-03-10T00:48:48,20,desktop,organic_search,category,2,1,0,0,0,0,0,0,0,444,0,-1,2,0,0,0.0
S107335,U1423,2026-01-31T15:01:07,150,desktop,email,home,4,1,1,1,0,0,0,0,0,600,1,25,8,2,0,0.0
S107336,U1493,2026-02-05T20:59:05,77,desktop,paid_search,home,1,1,0,0,0,0,0,0,1,914,1,4,3,0,0,0.0
S107337,U0999,2026-01-06T14:45:15,74,desktop,direct,product,4,2,0,0,0,0,0,0,1,630,1,12,4,0,0,0.0
S107338,U0546,2026-01-17T07:48:37,302,mobile,email,product,4,3,1,2,0,0,0,0,0,843,1,2,5,0,0,0.0
S107339,U0751,2026-04-18T20:07:35,71,desktop,direct,category,4,2,0,0,0,0,0,0,0,551,1,4,7,1,0,0.0
S107340,U0824,2026-04-07T07:19:56,143,desktop,referral,promo,4,2,1,1,0,0,0,0,0,653,1,9,9,0,0,0.0
S107341,U1266,2026-01-22T19:14:44,115,desktop,direct,product,4,2,0,0,0,0,1,0,0,444,0,-1,0,0,1,99.94
S107342,U0966,2026-04-08T08:24:20,79,mobile,paid_search,product,3,3,1,1,0,0,0,0,0,813,1,10,1,2,0,0.0
S107343,U1087,2026-02-17T19:01:48,70,mobile,direct,search,5,2,0,0,0,0,0,0,0,681,0,-1,0,0,0,0.0
S107344,U0033,2026-01-26T06:10:30,579,desktop,organic_search,category,8,5,0,0,2,0,1,4,0,441,1,7,10,0,0,0.0
S107345,U0431,2026-03-29T18:56:02,31,desktop,referral,home,7,4,0,0,0,0,0,0,0,574,1,3,8,4,0,0.0
S107346,U1647,2026-02-08T19:50:19,57,tablet,paid_search,home,3,2,0,0,0,0,0,0,0,577,0,-1,1,0,0,0.0
S107347,U0731,2026-01-17T03:22:25,20,mobile,direct,product,3,1,0,0,0,0,0,0,0,454,0,-1,0,0,0,0.0
S107348,U0583,2026-03-14T02:10:27,242,mobile,email,product,8,3,0,0,0,0,0,0,0,658,1,9,7,0,0,0.0
S107349,U0231,2026-03-09T12:31:20,160,desktop,direct,product,6,2,1,0,1,0,0,0,0,772,1,2,3,0,0,0.0
S107350,U1253,2026-02-23T12:27:58,108,mobile,organic_search,promo,5,2,0,0,0,0,0,0,0,777,0,-1,1,0,0,0.0
S107351,U0868,2026-02-03T18:18:56,334,desktop,organic_search,category,4,3,0,0,2,0,1,3,0,730,1,1,6,0,0,0.0
S107352,U1709,2026-01-15T03:02:42,56,mobile,organic_search,promo,4,0,0,0,0,0,0,0,0,742,1,0,4,0,0,0.0
S107353,U0983,2026-01-26T20:47:50,171,mobile,organic_search,promo,4,2,0,0,0,0,0,0,0,738,1,7,6,1,0,0.0
S107354,U0287,2026-01-19T20:51:14,20,desktop,direct,product,2,1,0,0,0,0,0,0,0,595,1,1,0,1,0,0.0
S107355,U1169,2026-02-19T17:48:37,172,tablet,organic_search,blog,3,0,0,0,0,0,0,0,0,558,1,1,8,0,0,0.0
S107356,U1314,2026-03-05T15:27:16,143,desktop,direct,search,4,1,1,3,0,0,0,0,0,413,1,2,4,1,0,0.0
S107357,U1108,2026-02-07T14:34:34,20,mobile,organic_search,category,2,0,0,0,0,0,0,0,0,593,0,-1,1,0,0,0.0
S107358,U1554,2026-01-20T05:08:45,144,desktop,direct,promo,5,2,1,0,0,0,0,0,0,437,1,1,5,0,0,0.0
S107359,U1001,2026-01-23T01:56:43,57,desktop,paid_search,home,3,2,0,0,0,0,0,0,0,632,0,-1,1,0,0,0.0
S107360,U1722,2026-04-17T14:12:52,166,desktop,referral,home,3,1,0,0,0,0,0,0,0,313,1,24,24,7,0,0.0
S107361,U0751,2026-01-13T18:08:12,230,mobile,paid_search,home,7,4,0,0,0,0,0,0,2,827,1,1,7,1,0,0.0
S107362,U0463,2026-01-25T04:23:41,183,mobile,organic_search,category,4,1,1,0,0,0,0,0,0,651,1,10,3,1,0,0.0
S107363,U0096,2026-02-03T07:19:18,105,mobile,social,search,2,2,0,0,1,1,0,0,0,486,1,6,5,0,0,0.0
S107364,U0662,2026-03-13T15:10:24,178,mobile,direct,blog,7,2,0,0,1,0,0,0,0,705,1,1,20,1,1,11.43
S107365,U1410,2026-01-15T10:43:48,97,desktop,referral,category,3,1,0,0,0,0,0,0,0,629,1,0,9,1,0,0.0
S107366,U1072,2026-03-16T16:02:49,234,desktop,organic_search,search,6,4,0,0,1,0,0,0,1,586,0,-1,0,0,0,0.0
S107367,U0658,2026-01-20T03:59:32,113,mobile,organic_search,promo,5,0,0,0,0,0,0,0,0,720,1,18,5,0,0,0.0
S107368,U0507,2026-02-10T14:09:01,20,desktop,email,product,2,1,0,0,1,0,0,0,0,411,1,13,0,0,0,0.0
S107369,U0531,2026-03-26T19:29:50,27,mobile,organic_search,category,3,1,0,0,0,0,0,0,2,947,1,2,4,0,0,0.0
S107370,U0034,2026-03-24T04:22:46,196,mobile,direct,promo,2,1,0,0,1,0,0,0,0,824,1,1,6,0,0,0.0
S107371,U1078,2026-02-20T13:31:26,158,desktop,organic_search,category,4,3,0,0,3,1,0,0,0,350,1,6,6,1,0,0.0
S107372,U0788,2026-01-28T02:50:21,20,mobile,referral,promo,1,0,0,0,0,0,0,0,0,756,1,4,19,2,0,0.0
S107373,U0821,2026-03-04T19:19:14,241,desktop,organic_search,category,4,3,1,2,0,0,0,0,0,828,1,5,4,0,0,0.0
S107374,U1120,2026-04-02T16:11:25,251,tablet,direct,home,7,4,1,0,0,0,0,0,0,620,0,-1,0,1,0,0.0
S107375,U1715,2026-04-01T03:16:40,146,desktop,organic_search,home,3,2,0,0,0,0,0,0,0,679,1,4,8,1,0,0.0
S107376,U1247,2026-02-27T11:40:41,208,desktop,direct,promo,8,3,1,1,1,1,0,0,0,431,1,16,8,0,0,0.0
S107377,U1776,2026-01-25T05:37:58,146,mobile,paid_search,blog,6,3,1,1,0,0,0,0,0,401,1,3,19,0,0,0.0
S107378,U1095,2026-01-15T03:50:08,162,mobile,social,home,3,1,0,0,0,0,0,0,0,707,1,19,6,0,0,0.0
S107379,U0003,2026-01-13T03:56:20,93,mobile,social,product,3,1,0,0,0,0,0,0,0,852,0,-1,0,0,0,0.0
S107380,U0752,2026-03-25T21:39:27,20,tablet,paid_search,category,2,2,0,0,0,0,0,0,0,845,0,-1,3,0,0,0.0
S107381,U1518,2026-03-04T10:46:04,226,mobile,paid_search,search,4,0,0,0,0,0,0,0,1,669,1,4,9,0,0,0.0
S107382,U0389,2026-03-20T12:22:59,143,desktop,direct,home,4,2,1,0,0,0,0,0,0,637,1,4,4,0,0,0.0
S107383,U0626,2026-02-02T02:18:58,345,mobile,direct,home,8,5,0,0,2,1,0,0,0,843,1,7,7,1,0,0.0
S107384,U0275,2026-03-13T06:35:40,239,tablet,direct,home,5,3,0,0,1,0,0,0,0,561,1,5,5,0,0,0.0
S107385,U0634,2026-03-28T20:53:05,101,mobile,organic_search,home,3,2,0,0,1,0,0,0,3,858,0,-1,0,0,0,0.0
S107386,U1160,2026-01-07T07:49:11,167,desktop,email,home,5,2,1,0,0,0,0,0,0,754,1,1,8,0,0,0.0
S107387,U0262,2026-01-07T00:55:56,176,desktop,direct,promo,4,2,0,0,1,1,0,0,0,592,1,4,3,0,0,0.0
S107388,U0359,2026-03-31T05:10:04,61,mobile,referral,home,5,3,0,0,0,0,0,0,0,711,1,0,4,2,0,0.0
S107389,U1776,2026-03-06T20:47:18,213,mobile,organic_search,home,6,2,1,1,0,0,0,0,1,895,1,4,30,1,0,0.0
S107390,U1653,2026-03-09T19:46:51,236,desktop,email,category,6,5,0,0,2,1,0,0,0,359,1,24,5,1,0,0.0
S107391,U1360,2026-02-26T19:37:04,406,desktop,email,home,9,5,0,0,0,0,0,0,0,417,1,9,7,0,0,0.0
S107392,U0094,2026-02-14T18:57:50,154,mobile,social,product,6,3,1,2,0,0,0,0,0,866,1,6,7,1,0,0.0
S107393,U0340,2026-01-23T22:10:47,154,mobile,organic_search,home,4,1,0,0,0,0,0,0,0,670,1,13,5,0,0,0.0
S107394,U0577,2026-02-03T05:20:38,235,tablet,email,category,8,4,0,0,0,0,0,0,0,602,1,0,9,0,0,0.0
S107395,U0014,2026-03-17T08:57:34,62,desktop,direct,promo,2,1,0,0,0,0,0,0,0,524,0,-1,3,0,0,0.0
S107396,U1167,2026-04-03T18:29:06,176,mobile,direct,product,3,1,0,0,0,0,0,0,0,637,0,-1,1,0,0,0.0
S107397,U1138,2026-03-09T12:29:18,252,mobile,organic_search,search,4,3,1,3,0,0,0,0,0,617,1,18,2,0,0,0.0
S107398,U1743,2026-02-11T09:36:23,49,mobile,referral,home,4,3,0,0,0,0,0,0,0,701,0,-1,1,0,0,0.0
S107399,U1168,2026-04-02T17:29:30,302,mobile,email,blog,9,5,0,0,2,0,0,0,0,574,0,-1,2,0,0,0.0
S107400,U1207,2026-02-26T20:00:34,163,mobile,direct,promo,4,1,1,3,0,0,0,0,0,806,1,2,5,0,0,0.0
S107401,U0672,2026-01-06T09:33:39,299,mobile,referral,promo,9,3,0,0,1,1,0,0,1,775,1,19,17,1,0,0.0
S107402,U0692,2026-02-27T03:13:16,94,tablet,organic_search,product,4,3,0,0,1,1,0,0,0,644,1,1,16,1,0,0.0
S107403,U0111,2026-02-13T11:52:48,20,mobile,paid_search,product,3,2,0,0,1,0,0,0,0,449,0,-1,1,0,0,0.0
S107404,U0734,2026-04-11T21:40:25,139,tablet,social,blog,1,0,0,0,0,0,0,0,0,536,1,14,7,0,0,0.0
S107405,U1767,2026-02-10T12:47:08,111,mobile,direct,home,3,2,1,3,0,0,0,0,1,825,1,13,15,1,0,0.0
S107406,U0203,2026-01-20T20:38:21,24,mobile,organic_search,search,2,1,0,0,1,0,0,0,1,799,0,-1,1,0,0,0.0
S107407,U1170,2026-03-17T03:01:25,174,mobile,organic_search,search,5,2,0,0,0,0,0,0,0,532,1,14,15,0,0,0.0
S107408,U1433,2026-03-10T06:01:50,37,mobile,organic_search,promo,1,1,0,0,0,0,0,0,0,889,0,-1,0,0,0,0.0
S107409,U0860,2026-01-24T10:36:50,163,desktop,direct,home,5,2,0,0,1,0,0,0,0,393,1,9,3,1,0,0.0
S107410,U1643,2026-04-18T23:12:58,203,tablet,paid_search,product,6,4,1,0,0,0,1,2,0,496,1,4,1,0,0,0.0
S107411,U1469,2026-04-06T15:58:49,20,mobile,organic_search,home,1,1,0,0,0,0,0,0,0,906,0,-1,2,1,0,0.0
S107412,U0730,2026-03-25T08:16:04,220,mobile,paid_search,product,4,3,1,1,2,0,0,0,0,663,1,0,2,0,0,0.0
